72	227	1
72	265	2
72	277	1
72	281	1
72	291	1
72	330	2
72	331	2
72	353	2
72	354	1
72	359	1
72	370	2
72	375	1
72	376	2
72	384	1
72	396	1
72	400	5
72	439	1
72	441	2
72	460	2
72	471	1
73	76	1
73	96	1
73	97	1
73	111	1
73	112	3
73	128	1
73	147	1
73	169	1
73	178	1
73	214	1
73	216	1
73	227	1
73	230	1
73	265	1
73	274	1
73	281	1
73	298	1
73	318	1
73	327	1
73	331	1
73	349	1
73	359	1
73	370	1
73	384	1
73	400	3
73	425	2
73	439	1
73	471	1
74	97	1
74	111	1
74	112	2
74	128	1
74	314	1
74	330	1
74	353	1
74	376	1
74	400	3
74	425	1
74	439	1
76	93	1
76	96	1
76	112	1
76	124	1
76	128	2
76	139	1
76	182	1
76	208	1
76	229	1
76	230	1
76	281	1
76	291	1
76	315	2
76	331	1
76	354	2
76	376	1
76	384	1
76	396	1
76	400	4
76	431	1
85	93	1
85	162	1
85	231	1
85	331	1
85	350	1
85	354	1
85	400	1
85	403	1
85	447	1
93	96	1
93	112	1
93	162	1
93	208	1
93	229	1
93	231	1
93	274	1
93	315	1
93	331	1
93	354	1
93	363	1
93	400	2
93	471	1
96	97	1
96	112	1
96	147	1
96	208	1
96	216	1
96	227	1
96	229	1
96	265	1
96	315	1
96	354	1
96	370	1
96	400	1
97	111	1
97	112	4
97	128	1
97	147	1
97	216	1
97	227	1
97	265	1
97	330	1
97	339	1
97	349	1
97	353	1
97	374	1
97	376	1
97	396	1
97	400	2
97	401	1
97	425	1
97	439	1
111	112	2
111	128	1
111	178	1
111	265	1
111	274	1
111	330	1
111	353	1
111	376	1
111	400	2
111	425	1
111	439	2
111	471	1
112	124	2
112	128	5
112	139	1
112	147	2
112	160	1
112	162	1
112	169	2
112	178	2
112	180	1
112	182	2
112	183	2
112	214	1
112	216	1
112	227	2
112	230	2
112	231	1
112	265	4
112	274	1
112	277	1
112	281	2
112	291	1
112	309	2
112	314	1
112	315	2
112	318	1
112	327	1
112	330	2
112	331	4
112	336	1
112	339	2
112	349	2
112	350	1
112	353	1
112	354	4
112	359	1
112	370	1
112	374	2
112	375	3
112	376	5
112	396	1
112	400	19
112	425	2
112	431	1
112	439	2
112	441	1
112	460	2
112	471	2
124	160	1
124	183	1
124	277	1
124	291	1
124	315	2
124	331	1
124	354	2
124	370	1
124	396	1
124	400	4
124	425	1
128	162	1
128	169	1
128	178	1
128	182	1
128	183	1
128	214	1
128	230	1
128	265	1
128	281	1
128	291	1
128	298	1
128	315	2
128	330	1
128	331	2
128	349	1
128	353	1
128	354	3
128	376	4
128	400	4
128	431	1
128	439	1
128	441	1
128	447	1
128	471	1
139	265	1
139	291	1
139	331	2
139	354	1
139	359	1
139	370	1
139	376	1
139	384	1
139	400	2
139	431	1
139	441	2
147	214	1
147	216	1
147	227	1
147	265	1
147	400	1
160	315	1
160	350	1
160	370	1
160	375	1
160	400	1
160	425	1
162	231	1
162	331	1
162	354	1
162	400	2
169	349	1
169	376	1
178	183	1
178	265	1
178	274	1
178	315	1
178	331	1
178	354	1
178	376	1
178	400	1
178	425	1
178	431	1
178	439	1
178	471	1
180	216	1
180	227	1
180	229	1
180	281	1
180	309	1
180	336	1
180	374	1
180	376	2
180	460	1
182	230	1
182	231	1
182	309	1
182	331	2
182	336	1
182	354	1
182	363	1
182	376	1
182	400	3
183	315	1
183	331	1
183	354	2
183	376	1
183	400	1
183	431	1
208	229	1
208	315	1
208	354	1
208	400	1
214	230	1
214	265	2
214	298	1
214	315	1
214	318	1
214	327	1
214	331	1
