3210	14395	6
3210	15701	5
3210	16175	1
3210	16201	4
3210	16206	4
3210	17696	2
3210	18423	14
3210	19152	4
3210	19341	9
3210	20122	1
3210	20246	1
3210	20354	3
3210	20990	4
3210	25140	6
3210	25317	7
3210	26170	8
3210	26375	6
3210	26990	15
3210	27039	1
3210	27626	5
3210	27627	1
3210	27628	2
3210	27848	4
3210	28093	1
3210	28098	4
3210	28945	3
3210	29580	1
3210	35184	3
3210	36468	2
3210	38059	7
3210	38241	2
3210	41860	10
3210	44304	7
3210	46465	7
3210	47260	2
3210	48372	2
3210	48382	3
3210	50134	1
3210	51545	31
3210	51547	5
3210	51548	26
3210	51549	6
3210	51551	14
3210	51552	41
3210	52722	6
3210	53635	7
3210	53815	2
3210	55452	6
3210	56191	2
3210	56224	36
3210	56287	2
3210	56307	21
3210	56861	3
3210	57392	1
3210	58110	9
3210	58115	6
3210	58507	1
3210	58518	2
3210	58525	3
3210	58526	2
3210	58776	2
3210	59088	3
3210	64221	2
3210	66486	1
3210	66488	2
3210	66490	1
3210	67217	4
3210	68312	7
3210	68396	16
3210	68398	2
3210	68400	13
3210	68404	2
3210	68406	1
3210	68410	5
3210	68412	2
3210	68433	11
3210	70746	1
3210	71039	7
3210	71040	4
3210	73198	1
3210	73202	3
3210	73671	3
3210	73970	10
3210	74891	24
3210	74893	2
3210	74897	2
3210	74945	6
3210	74948	9
3210	75383	1
3210	75385	1
3210	75390	11
3210	75394	1
3210	78898	8
3210	82096	1
3210	82282	1
3210	82677	2
3210	83285	5
3210	83287	2
3210	83291	6
3210	83294	5
3210	85221	1
3210	86019	5
3210	86312	2
3210	86855	2
3210	91205	8
3210	93730	4
3210	93869	13
3210	96322	2
3210	98159	11
3210	99310	11
3210	99311	1
3210	99313	20
3210	99314	10
3210	100323	19
3210	100324	3
3210	100570	1
3210	104118	6
3210	104803	4
3210	105743	5
3210	109109	3
3210	109111	2
3210	109905	4
3210	110357	27
3210	110359	6
3210	110825	3
3210	111412	1
3210	114069	3
3210	114358	2
3210	115032	1
3210	116330	26
3210	116655	4
3210	117232	10
3210	117235	5
3210	118646	1
3210	119089	1
3210	120433	2
3210	121313	3
3210	122612	2
3210	123932	1
3210	124212	1
3210	125582	3
3210	125584	5
3210	126526	11
3210	126533	3
3210	126556	2
3210	126613	5
3210	126614	1
3210	126618	3
3210	126621	15
3210	128004	1
3210	128011	1
3210	128033	1
3210	128036	1
3210	128048	3
3210	128066	5
3210	128071	10
3210	128074	2
3210	128084	1
3210	128087	2
3210	128115	9
3210	128239	4
3210	128241	3
3210	128751	4
3210	128797	63
3210	128804	33
3210	128805	1
3210	128807	22
3210	128810	3
3210	128817	25
3210	128832	4
3210	130689	2
3210	131373	3
3210	133004	3
3210	133030	3
3210	133832	18
3210	133861	3
3210	134851	1
3210	135730	2
3210	136540	2
3210	136689	3
3210	136690	1
3210	138406	6
3210	138619	5
3210	139192	3
3210	139959	1
3210	140876	1
3210	141840	1
3210	142560	3
3210	144271	1
3210	145508	10
3210	146643	1
3210	147535	1
3210	148313	5
3210	149762	2
3210	149773	1
3210	152096	7
3210	152099	3
3210	152101	1
3210	154993	2
3210	155002	5
3210	157133	9
3210	157217	9
3210	159998	4
3210	160378	2
3210	160536	1
3210	160539	3
3210	160545	4
3210	160546	1
3210	160547	2
3210	160555	12
3210	161120	5
3210	162733	2
3210	163362	4
3210	164208	2
3210	164734	3
3210	164737	3
3210	165553	6
3210	165677	5
3210	165684	1
3210	165889	5
3210	166074	3
3210	166580	5
3210	167326	3
3210	169119	1
3210	170847	13
3210	170849	11
3210	170851	23
3210	170855	2
3210	172127	6
3210	172284	3
3210	173192	3
3210	173204	3
3210	173695	2
3210	174543	18
3210	174544	5
3210	177141	7
3210	178199	6
3210	178463	1
3210	179773	1
3210	180155	2
3210	180697	1
3210	182781	3
3210	182898	3
3210	183217	6
3488	8791	5
3488	10593	22
3488	10714	1
3488	12085	38
3488	13383	1
3488	13388	6
3488	13389	7
3488	14379	4
3488	14380	9
3488	14383	9
3488	14384	1
3488	14386	2
3488	14387	14
3488	14392	4
3488	14395	10
3488	15701	4
3488	16175	2
3488	16201	4
3488	16206	3
3488	17696	5
3488	18423	19
3488	19341	6
3488	20242	2
3488	20246	1
3488	20354	2
3488	20990	4
3488	25140	2
3488	25317	8
3488	26170	9
3488	26375	3
3488	26990	17
3488	27039	6
3488	27626	4
3488	27627	1
3488	27628	7
3488	27848	3
3488	28093	1
3488	28098	3
3488	29580	1
3488	32088	1
3488	34945	2
3488	35184	1
3488	38059	8
3488	38241	4
3488	40091	3
3488	41860	4
3488	44304	6
3488	46465	11
3488	48372	3
3488	48382	1
3488	50134	2
3488	51545	41
3488	51547	8
3488	51548	29
3488	51549	7
3488	51551	18
3488	51552	45
3488	52158	6
3488	52722	4
3488	53635	4
3488	53815	3
3488	55452	4
3488	56224	33
3488	56287	1
3488	56307	20
3488	56861	1
3488	56929	1
3488	57392	6
3488	58110	10
3488	58115	11
3488	58507	2
3488	58518	4
3488	58525	1
3488	58526	7
3488	58776	2
3488	59086	4
3488	59088	5
3488	64221	2
3488	66486	2
3488	66527	2
3488	67217	2
3488	68312	6
3488	68396	15
3488	68398	2
3488	68400	14
3488	68404	2
3488	68406	2
3488	68410	7
3488	68412	1
3488	68433	9
3488	70746	4
3488	71039	7
